workload,variant,n_reps,ok,wall_s_min,wall_s_median,wall_s_max,user_s_median,sys_s_median,cpu_pct_median,max_rss_kb_median,page_faults_major_median,page_faults_minor_median,output_bytes_median,total_run_time_s_median,sequence_1_io_s_median,seed_position_table_s_median,sequence_2_io_s_median,seed_hit_search_s_median,chaining_s_median,gapped_extension_s_median,interpolation_s_median,output_s_median,total_query_time_s_median,ge_above_below_s_median,ge_left_right_s_median,ge_ydrop_align_s_median,ge_ydrop_one_sided_align_s_median,ge_update_lr_bounds_s_median,ge_next_sweep_seg_s_median,ge_prev_sweep_seg_s_median,ge_update_active_segs_s_median,ge_filter_active_segs_s_median
real.galGal6_chrZ_self,segalign_default,1,1,14345.0,14345.0,14345.0,14338.12,2.71,99,1298716,0,367102,1823476683,14345.657,1.196,1.835,1.119,2531.851,0.0,11799.575,0.0,9.943,14342.626,1654.997,3496.137,5336.153,5335.788,35.695,0.628,0.68,119.214,38.636
